system:index,2019_06_01_ndvi,2019_06_01_ndwi,2019_06_03_ndvi,2019_06_03_ndwi,2019_06_06_ndvi,2019_06_06_ndwi,2019_06_08_ndvi,2019_06_08_ndwi,2019_06_11_ndvi,2019_06_11_ndwi,2019_06_13_ndvi,2019_06_13_ndwi,2019_06_16_ndvi,2019_06_16_ndwi,2019_06_18_ndvi,2019_06_18_ndwi,2019_06_21_ndvi,2019_06_21_ndwi,2019_06_23_ndvi,2019_06_23_ndwi,2019_06_26_ndvi,2019_06_26_ndwi,2019_06_28_ndvi,2019_06_28_ndwi,2019_07_01_ndvi,2019_07_01_ndwi,2019_07_03_ndvi,2019_07_03_ndwi,2019_07_06_ndvi,2019_07_06_ndwi,2019_07_08_ndvi,2019_07_08_ndwi,2019_07_11_ndvi,2019_07_11_ndwi,2019_07_13_ndvi,2019_07_13_ndwi,2019_07_16_ndvi,2019_07_16_ndwi,2019_07_18_ndvi,2019_07_18_ndwi,2019_07_21_ndvi,2019_07_21_ndwi,2019_07_23_ndvi,2019_07_23_ndwi,2019_07_26_ndvi,2019_07_26_ndwi,2019_07_28_ndvi,2019_07_28_ndwi,2019_07_31_ndvi,2019_07_31_ndwi,2019_08_02_ndvi,2019_08_02_ndwi,2019_08_05_ndvi,2019_08_05_ndwi,2019_08_07_ndvi,2019_08_07_ndwi,2019_08_10_ndvi,2019_08_10_ndwi,2019_08_12_ndvi,2019_08_12_ndwi,2019_08_15_ndvi,2019_08_15_ndwi,2019_08_17_ndvi,2019_08_17_ndwi,2019_08_20_ndvi,2019_08_20_ndwi,2019_08_22_ndvi,2019_08_22_ndwi,2019_08_25_ndvi,2019_08_25_ndwi,2019_08_27_ndvi,2019_08_27_ndwi,2019_08_30_ndvi,2019_08_30_ndwi,BUFF_DIST,Beaver_P_1,Beaver_P_2,Beaver_P_3,Beaver_P_4,Beaver_P_5,Beaver_P_6,Beaver_Pon,Control_Po,ORIG_FID,Shape_Area,Shape_Leng,.geo
0000000000000000007f,,,0.5721801986986431,-0.43813300119527276,0.620388368012042,-0.46895281825530766,,,0.24018257921616504,-0.19713129335343932,,,,,0.6932488568428901,-0.5187706397638481,0.38999852926110745,-0.13243880687682005,0.3805105573222011,-0.30780885760784593,,,0.7183902179918469,-0.5441903469678578,,,,,0.6974327571525275,-0.5386856459232684,,,,,0.07527391015576948,0.0021314459667590197,,,,,0.032605849740780575,-0.061347533792893275,0.2646323313801454,-0.15425411852061835,,,,,,,,,,,0.11972681490868207,-0.09932946684926564,,,,,,,0.16359846236129516,-0.039760904594665206,0.3321899454251444,-0.25192392739232466,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,128.0,,,143,128.0,134,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.81562659958166,63.17609224611832],[-155.81561393319404,63.17604795194895],[-155.81558184529547,63.17600839272686],[-155.81553989448958,63.17596887188033],[-155.8154785222568,63.175934085948136],[-155.81541730569097,63.17590373945031],[-155.81533675669334,63.17587804801865],[-155.81524657478226,63.175856943704545],[-155.81515686738965,63.17584474779397],[-155.8150577714522,63.17584149861858],[-155.81496894637183,63.17584260024461],[-155.81487032470105,63.175848259378924],[-155.81478238169714,63.175862658541405],[-155.81469474941747,63.17588593654775],[-155.81462733987289,63.17591344730638],[-155.81456008558627,63.17594539748477],[-155.814502938591,63.17598166899674],[-155.8144659399906,63.176022063972404],[-155.8144386409365,63.17606239110466],[-155.81443156485864,63.17610695109587],[-155.81444374729287,63.17614674679409],[-155.81446636418352,63.17619092299804],[-155.81449836200358,63.17623056234388],[-155.8145497819265,63.17626546692792],[-155.81461131756828,63.17630028296234],[-155.81468200431055,63.17632601326242],[-155.8147725064928,63.176351587111874],[-155.8148524267831,63.1763639310527],[-155.81495183555512,63.17637605937962],[-155.81505093336668,63.17637930868804],[-155.81513960452887,63.17637376755895],[-155.81523750083187,63.17635924996436],[-155.81532569729092,63.17634480019935],[-155.81540305897357,63.17631717081605],[-155.8154704683716,63.17628965955288],[-155.815527525402,63.17625346729897],[-155.8155748826424,63.1762173429552],[-155.8156119686817,63.17617686775779],[-155.81562899495384,63.17613218946133],[-155.81562659958166,63.17609224611832]]]}"
00000000000000000080,,,0.4306639516639325,-0.38556715537414077,0.4820170508558216,-0.41644687154096516,,,0.19860799223311054,-0.21471915380765594,,,,,0.6350333645283933,-0.4968178112420865,,,0.6016686557704021,-0.44141420909867113,0.6204938945577441,-0.4775596596446028,0.6906770463222017,-0.5369241485065025,,,,,0.6845525487159811,-0.5325734953019466,,,,,0.11517477070146905,-0.051476548537346505,0.2481536668890066,-0.17192558530499025,,,0.152114901058055,-0.1258498906003541,0.22723415584936144,-0.18637099402037077,,,,,,,,,,,0.21647389662882727,-0.15893381412426136,,,,,,,0.4847527037565692,-0.38380708289046656,0.4757385782242466,-0.38161292018128945,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,129.0,,,144,129.0,135,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.85164419469203,63.179457919316995],[-155.85163156303932,63.17941354727884],[-155.85159942873454,63.17937399611997],[-155.85155743250073,63.179334486333005],[-155.8514960225885,63.17929971755844],[-155.851434773876,63.179269388359515],[-155.85135411148164,63.179243800128006],[-155.851264161638,63.17922708206311],[-155.8511744474521,63.179214912872524],[-155.85108498320167,63.1792071033783],[-155.85098621698185,63.17920835318517],[-155.85088793613068,63.17921851161082],[-155.8507998559381,63.17923290857719],[-155.85071210003622,63.17925177458421],[-155.85064456776288,63.179279277468254],[-155.85057735974183,63.179311249424046],[-155.8505202634589,63.179347539827994],[-155.8504833188235,63.179387947753],[-155.85045623619786,63.17942831439758],[-155.85044905300552,63.17947284891854],[-155.85046160841065,63.17951711172144],[-155.85048395397865,63.17955681382014],[-155.85051599831422,63.17959644513357],[-155.8505677814162,63.17963580470383],[-155.85062903034992,63.179666134415356],[-155.85070006701224,63.179696313463644],[-155.8507904316485,63.179717421311544],[-155.8508804719082,63.17973405997552],[-155.85096977438064,63.17974184016783],[-155.8510688669073,63.17974505952466],[-155.8511575227831,63.17973949123662],[-155.85125571623087,63.17972941242032],[-155.85134356179736,63.17971046614282],[-155.85142120620043,63.17968728121504],[-155.85148832489384,63.17965538854101],[-155.85154574476704,63.17962356670865],[-155.85159256437706,63.17958292782545],[-155.85162975980444,63.17954246915822],[-155.85164705321196,63.17950225290845],[-155.85164419469203,63.179457919316995]]]}"
00000000000000000081,,,0.5680645215373223,-0.43332462387497617,0.6486723439502362,-0.4896810430524008,,,0.3210079702042235,-0.32334876859571865,,,,,,,,,0.7234122566854516,-0.5611942263950158,0.6751769009411754,-0.5179728547514305,0.7546346678224908,-0.5879024174501725,,,,,0.7301994486269331,-0.5754218411591092,,,,,,,0.25243376359620673,-0.19475633259077477,,,0.3191488565779996,-0.20888307242163498,0.26309004304879224,-0.22593974679679502,,,,,,,,,,,0.31119825427222264,-0.22373278642077246,,,,,,,0.5858449506416531,-0.4172720516356877,0.17946994100179856,-0.22769258799988604,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,130.0,,,145,130.0,136,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.86272187847283,63.18035401813625],[-155.86270914135824,63.18030972657619],[-155.86267708181347,63.18027009809113],[-155.8626349829769,63.18023067158644],[-155.86257356179405,63.18019590812378],[-155.86251230350967,63.180165584276246],[-155.86243172287595,63.180139923426005],[-155.86234168079875,63.18012329340522],[-155.86225205383087,63.18011105260708],[-155.86215255023953,63.18010345331624],[-155.86206373834742,63.180104590274084],[-155.8619655535752,63.18011467816766],[-155.8618774818861,63.180129083543264],[-155.86178964733358,63.18014803782654],[-155.86172212789972,63.180175547360506],[-155.86165502328188,63.180207446148586],[-155.86159794285913,63.1802437423352],[-155.86156092612376,63.1802842340523],[-155.86153369643995,63.180324574228436],[-155.86152678291407,63.18036905962226],[-155.86153935488585,63.18041332179601],[-155.86156162607872,63.18045310213677],[-155.86159377340465,63.18049265110031],[-155.86164556986543,63.18053200631478],[-155.86170682837167,63.180562330674796],[-155.8617778742179,63.18059250345491],[-155.86185829320038,63.18061372518411],[-155.8619483368038,63.1806303556448],[-155.8620475899468,63.18063800551136],[-155.8621466803599,63.180641215646354],[-155.86223533110154,63.18063563900383],[-155.86233351736124,63.1806255508862],[-155.86242126382763,63.180606676008495],[-155.86249889670634,63.18058348353884],[-155.8625660897458,63.180551504356465],[-155.86262349546251,63.1805196767662],[-155.8626704613593,63.180479062501945],[-155.86270738767269,63.18043865020951],[-155.86272466505807,63.18039843184892],[-155.86272187847283,63.18035401813625]]]}"
00000000000000000086,,,0.5335532536056712,-0.399138038781137,0.5774960291940519,-0.4298342946279613,,,0.27634436908417637,-0.017000045953714165,,,0.17777410880279151,0.07921034977428361,0.5155298886316317,-0.29120490119502,0.6311327202483038,-0.47063572959366845,0.6287271602822744,-0.46635404711911,,,0.6859249379744495,-0.5143820138135184,,,,,0.666091959902283,-0.5052975769975719,,,,,0.1815049737734163,-0.09792199944167422,,,,,0.10273473914038667,-0.1124830998869505,0.10014004874366544,-0.11886145544345836,,,,,,,,,,,0.15619033303633212,-0.13515821434820044,,,,,,,,,0.5174426368921164,-0.3876561763086034,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,135.0,,,150,135.0,141,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.81037759588727,63.208512519453436],[-155.81036508091594,63.20846824588513],[-155.8103329583381,63.208428677289696],[-155.81029096156473,63.208389146431344],[-155.81022943179218,63.208354429898925],[-155.81016823584378,63.208323994002924],[-155.81008750689307,63.20829837238784],[-155.80999737833315,63.208281698572755],[-155.80990765800644,63.2082694147361],[-155.80980820428857,63.20826179800801],[-155.80971927750716,63.2082628940228],[-155.80962095082327,63.20827293778666],[-155.80953281732297,63.20828741365246],[-155.80944492817352,63.208306249921876],[-155.80936731302032,63.208333849220935],[-155.80930994354947,63.20836568340203],[-155.8092528183949,63.208401878030934],[-155.80921568626405,63.20844235782325],[-155.80918835388954,63.20848269058314],[-155.80918119289527,63.20852714891706],[-155.80918390629716,63.20857156962106],[-155.8092061386972,63.20861136537719],[-155.8092480600978,63.20865078726414],[-155.80930001967968,63.20869020107319],[-155.80936114132274,63.208720528094645],[-155.8094322266394,63.20875073762024],[-155.80951271211623,63.208771999281666],[-155.80960284220282,63.20878867353765],[-155.80970220869477,63.20879637030675],[-155.80979145618198,63.20879974420139],[-155.80989002902948,63.20879406077967],[-155.80998844631213,63.208783936980275],[-155.81007633623886,63.20876510027418],[-155.81015410699678,63.20874194074237],[-155.81022143945856,63.20870998853919],[-155.8102788082638,63.20867815384536],[-155.81032581331567,63.20863763590536],[-155.81036294388102,63.20859715569358],[-155.8103703476527,63.20855705771346],[-155.81037759588727,63.208512519453436]]]}"
00000000000000000087,,,0.4053558360134594,-0.3337065161992789,0.4706791855761356,-0.3677114145252298,,,0.2264548642967051,0.022253778649316304,,,0.1479172544096104,0.0935465266775054,0.5214845470828584,-0.32889139936843825,0.5961929555432103,-0.4413592433287223,0.6016535543337915,-0.4469053696741455,,,0.6509467507948755,-0.48613610831108184,,,,,0.6353523262454018,-0.4763787906202948,,,,,0.10551685482630581,0.002518180092002075,,,,,0.1885392228578142,-0.11492602383432486,0.20084402639095014,-0.15963881073983596,,,,,,,,,,,,,,,,,,,,,0.38026539061100106,-0.25027130692622696,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,136.0,,,171,136.0,142,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.81401102793689,63.21017445418131],[-155.81399850669638,63.21013018045815],[-155.8139663777622,63.21009061234732],[-155.81392428518564,63.210051162083644],[-155.81386283773276,63.2100163671528],[-155.81379167186628,63.20998605054966],[-155.81372090035913,63.209960313197115],[-155.81363061031576,63.209939201535285],[-155.8135406324273,63.20992697046797],[-155.8134415828973,63.20992374669235],[-155.81334268933705,63.209924963163004],[-155.81325400453093,63.209930422275924],[-155.81316586977456,63.20994490093614],[-155.8130781359164,63.20996818037427],[-155.8130006852329,63.209995811881996],[-155.81294331788143,63.210027648149214],[-155.81288619542804,63.210063844908916],[-155.81284906728106,63.21010432628816],[-155.81282173922378,63.21014466034162],[-155.81281458381486,63.21018911941805],[-155.8128168944827,63.21022915047816],[-155.8128393779456,63.210273306567835],[-155.81288146967313,63.21031275724784],[-155.8129331167148,63.21034770006997],[-155.81299456413342,63.21038249554413],[-155.81306550000463,63.2104082629732],[-155.81314582752145,63.21042949292172],[-155.81323596302883,63.210446164694],[-155.8133354901088,63.210458298940594],[-155.8134245852215,63.21045722987706],[-155.81352348053713,63.21045601336777],[-155.8136116164507,63.2104415344232],[-155.81369950706355,63.210422694885644],[-155.81378724143593,63.21039941494047],[-155.81385472820452,63.21037190069539],[-155.8139118496923,63.210335703390925],[-155.813959259946,63.21029957366396],[-155.81398642272984,63.21025920971462],[-155.81400362918336,63.210214552849784],[-155.81401102793689,63.21017445418131]]]}"
00000000000000000088,,,0.472264221189818,-0.4000784023327296,0.5498197865829066,-0.4455703149454861,,,0.40749279855300585,-0.18957427762463389,,,0.08278751193005164,-0.04077983408191782,0.635053106506259,-0.459738533355007,0.6803422624472186,-0.529388385095421,0.664434251511161,-0.5122749186148808,,,0.7134545269731069,-0.5583182841549365,,,,,0.6983958837795977,-0.5528642625807498,,,,,0.39822011917466965,-0.28699350153812936,,,,,0.35882861601539856,-0.2421521525107221,0.16696163609960946,-0.1638672466889486,,,,,,,,,,,,,,,,,,,,,0.6164711566978408,-0.47228659783328336,,,,,,,,,30.0,PAIGE MOUNTAN,2019.0,1561186800000,233.0,,,269,233.0,143,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.81748294803077,63.211616092023256],[-155.81747042088787,63.21157181819091],[-155.81743828606395,63.21153225057975],[-155.81739627640908,63.21149272128198],[-155.81733473371347,63.211458007556566],[-155.8172735259616,63.21142757454417],[-155.8171927851658,63.21140195705911],[-155.81710264644127,63.211385288122635],[-155.81701291710237,63.21137300923932],[-155.81691345493323,63.21136539813653],[-155.81682452262254,63.21136649935864],[-155.81672619208985,63.21137654907842],[-155.81663789289937,63.21139100083943],[-155.81655000283766,63.21140984265364],[-155.8164725533347,63.21143747666167],[-155.816415188279,63.21146931490062],[-155.81635806867368,63.211505513670986],[-155.8163209444974,63.21154599653573],[-155.81629362068003,63.21158633179358],[-155.81628647061896,63.21163079154245],[-155.81629915972832,63.21167509504904],[-155.81631127600212,63.21171497887182],[-155.81635337389724,63.211754428766746],[-155.81640518333563,63.21179381086542],[-155.81646648039595,63.21182416457167],[-155.8165375781046,63.21185437063222],[-155.81661807429296,63.21187562807996],[-155.8167080508981,63.21189226789111],[-155.81680758950327,63.21189998860787],[-155.81690664421936,63.21190320972482],[-155.81699542151782,63.21189766808263],[-155.8170938426347,63.211887538320234],[-155.81718173347338,63.21186869606915],[-155.81725933972686,63.211845501919804],[-155.81732683204027,63.21181357464082],[-155.8173841964298,63.21178173588918],[-155.817431194162,63.211741214300545],[-155.81746831677214,63.21170073101644],[-155.8174856748046,63.21166051356862],[-155.81748294803077,63.211616092023256]]]}"
00000000000000000089,,,0.2547630472382117,-0.2934484591233301,0.7216677028735876,-0.5515636839524015,,,0.42528780190546267,-0.18086252580142723,,,0.7501294350156698,-0.5856082219971458,,,,,0.7047250823966823,-0.5487811232645069,,,0.7749468778210974,-0.6161420472304936,,,,,0.733384823549817,-0.579526495506159,,,,,,,,,,,,,,,,,,,,,,,,,0.21936679608350848,-0.15686103170831406,,,,,,,,,0.6958979960573688,-0.5623672625210135,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,137.0,,,172,137.0,144,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.747815132595,63.20090223828665],[-155.74780285868133,63.200862401876655],[-155.74777076249342,63.20081829998304],[-155.7477287583183,63.200778830139946],[-155.74766738725523,63.200744004423875],[-155.7475963610929,63.200713760618136],[-155.74752587954833,63.20069234665336],[-155.74743563239755,63.20067118685495],[-155.74734584048502,63.20065893662452],[-155.74724648260565,63.20065118847137],[-155.7471477433918,63.20065237952542],[-155.74705926024993,63.20066233822991],[-155.7469710120226,63.2006766570964],[-155.7468833822563,63.20069991518835],[-155.74680571699545,63.200723060997475],[-155.7467481087973,63.200754832649004],[-155.74669097330607,63.20079110358314],[-155.74665374923282,63.20083156041741],[-155.74662672477822,63.20087626527909],[-155.74661906764646,63.20091632618982],[-155.74662168454222,63.20096074456049],[-155.74664406746285,63.2010049088787],[-155.7466859815027,63.20104445889647],[-155.7467373876027,63.2010793973852],[-155.74679875863734,63.20111422364554],[-155.74686963959786,63.20114002800596],[-155.74694992329734,63.20116130054333],[-155.74704002615576,63.201178020795396],[-155.74713938591228,63.201185769178785],[-155.74722856076986,63.201189080314485],[-155.7473270666652,63.201183528980756],[-155.74741555114088,63.201173570073074],[-155.74750349099645,63.201154781198476],[-155.74759112127936,63.20113152260058],[-155.74765883958315,63.20110407817539],[-155.7477161376977,63.20106783635293],[-155.7477634709223,63.20103170680579],[-155.7477907287205,63.200991361850996],[-155.74780778659098,63.200946768963746],[-155.747815132595,63.20090223828665]]]}"
0000000000000000008a,,,0.4989519443873565,-0.3829473056419939,0.5393530690701865,-0.40532405694698714,,,0.24103492942351673,-0.10811506531264686,,,0.607828234109048,-0.4416089396694201,,,,,0.5801516506016141,-0.41797587878334563,,,0.6645555011201115,-0.49119005370785973,,,,,0.6305072538838563,-0.4673406609559492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5790569133873791,-0.42557488591654746,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,138.0,,,173,138.0,145,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.7557009751624,63.20312397937224],[-155.7556885426295,63.20307970299128],[-155.75565658023797,63.203040042474655],[-155.755614563744,63.203000574677475],[-155.75555318106825,63.20296575235889],[-155.75548214427883,63.202935512665],[-155.75541150753097,63.20290966287618],[-155.75532139876603,63.202892948669096],[-155.7552316006827,63.20288070410136],[-155.75513223759853,63.20287296231798],[-155.75503349569772,63.20287415986107],[-155.75494501263364,63.20288412453952],[-155.75485676571014,63.20289844944252],[-155.75476873994077,63.20291732374972],[-155.75469131500856,63.20294483535187],[-155.75463387752154,63.20297664099344],[-155.7545765868309,63.203012886669754],[-155.75453937292886,63.203053346665435],[-155.75451212394495,63.20309369380002],[-155.7545048775705,63.20313814587361],[-155.7545075069639,63.20318256486684],[-155.75452950311703,63.20322233855985],[-155.75457151875938,63.20326180677293],[-155.75462324673418,63.20330121223349],[-155.75468448242157,63.203331595028565],[-155.75475551972474,63.203361835275025],[-155.75483581182687,63.203383102933756],[-155.75492592211566,63.203399817582614],[-155.7550251234835,63.20340752994786],[-155.75511446558815,63.20341086494973],[-155.7552129729444,63.20340530706427],[-155.7553014573422,63.203395342182546],[-155.7553893946347,63.20337654721174],[-155.75547702109537,63.203353282458025],[-155.75554442311355,63.20332136339013],[-155.75560185993945,63.20328955723557],[-155.75564903740639,63.20324898387507],[-155.75567635908152,63.203208745827986],[-155.7556936413828,63.2031685113265],[-155.7557009751624,63.20312397937224]]]}"
0000000000000000008b,,,0.36249253602174886,-0.2243539053555685,0.5306330426740534,-0.4010476568172924,,,,,,,0.6020836464681307,-0.4375432556467698,,,,,0.5820276388604987,-0.4183080871378113,,,0.660653199115181,-0.485363981794643,,,,,0.6312197198186927,-0.46688273289456406,,,,,0.08616994546714632,0.04794654212646011,,,,,0.15821529312306676,-0.09320934574664423,,,,,,,,,,,,,,,,,,,,,,,0.4588059361114393,-0.32918049462208565,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,139.0,,,174,139.0,146,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.75801536276344,63.208486882809964],[-155.75800276002357,63.20844257554976],[-155.75798075480225,63.208402801145404],[-155.75792892415623,63.208363475515036],[-155.75787733047298,63.20832851030474],[-155.75780636777566,63.20829819101727],[-155.75772566048863,63.20827253441011],[-155.75764535372636,63.208251267829326],[-155.7575555390912,63.20823902432703],[-155.75745646939268,63.208235753755005],[-155.75735754713654,63.20823692329815],[-155.75726873889067,63.20824241989551],[-155.75717067536365,63.20825688939883],[-155.75709300344937,63.20828004277376],[-155.75701547880539,63.208307636297505],[-155.75694806806416,63.20833955693899],[-155.7569005743009,63.20837566204228],[-155.7568633581364,63.20841612395538],[-155.75683619785778,63.20845639307245],[-155.75682886546159,63.20850092647407],[-155.75683135238964,63.20854090665939],[-155.75685359300056,63.208585041719594],[-155.75688556375957,63.20862470332403],[-155.7569371571143,63.20865966901577],[-155.756998553742,63.208694492012164],[-155.75707926194085,63.208720149189546],[-155.7571598809689,63.208745886087556],[-155.75724969723166,63.20875812995329],[-155.75733951352376,63.208770373752856],[-155.75743858510208,63.20877364446705],[-155.75753719798817,63.208768005027984],[-155.75762545967655,63.208753677940656],[-155.75771364688512,63.20873924137086],[-155.75779108237995,63.208711727098226],[-155.75786860697212,63.20868413300637],[-155.7579259028144,63.20864788467614],[-155.75797323180527,63.208611749441864],[-155.75800064335104,63.20857142987555],[-155.75801768767656,63.208526833351875],[-155.75801536276344,63.208486882809964]]]}"
0000000000000000008c,,,0.2701468883298024,-0.133905359104798,0.5605910602221739,-0.41580091023295124,,,,,,,0.6224082382228496,-0.44804597914121114,,,,,0.5882074221605651,-0.4198436697198272,,,0.6621804574707338,-0.48521219461080495,,,,,0.6304157999351883,-0.46099319520951504,,,,,0.07278237295798198,0.06002501744010036,,,,,0.12499463656159583,-0.06302920039979504,,,,,,,,,,,,,,,,,,,,,,,0.4108484255005578,-0.29629174633426936,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,140.0,,,175,140.0,147,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.75820161835972,63.209129015907],[-155.75817930101744,63.20908477150095],[-155.75815720571538,63.2090450767391],[-155.75811517683587,63.20900560824151],[-155.75805377857108,63.20897078572715],[-155.7579828141201,63.208940466400975],[-155.7579021049146,63.20891480978349],[-155.75782194384243,63.20889798342436],[-155.75773181602477,63.208881270111],[-155.75763274421425,63.208877999633835],[-155.75753381988739,63.20887916928859],[-155.75744517344623,63.20888469564957],[-155.75734725547153,63.20890360552955],[-155.75726927100652,63.20892228921528],[-155.7571917449692,63.20894988292828],[-155.75712433308456,63.208981803764566],[-155.75707700225902,63.20901793870403],[-155.75703987493912,63.209058321042406],[-155.75701262515662,63.209098670112056],[-155.75700529298948,63.209143203691546],[-155.75700761668682,63.20918315437957],[-155.7570300217726,63.209227319231175],[-155.7570719605206,63.209266867914224],[-155.75711358828642,63.20930194672143],[-155.75718478986929,63.20933662709],[-155.7572556966227,63.20936242697186],[-155.75733631756813,63.20938816388061],[-155.75742613582554,63.20940040769564],[-155.75751595411236,63.209412651444495],[-155.7576150278028,63.20941592206372],[-155.7577136427147,63.20941028249617],[-155.7578017425079,63.20939592561235],[-155.75789009507568,63.209381518537924],[-155.75796762123943,63.209353924305994],[-155.7580450579479,63.20932640979509],[-155.75810235468336,63.209290161264406],[-155.75814968435873,63.20925402584093],[-155.7581769325066,63.209213676445515],[-155.75819414043417,63.209169109378735],[-155.75820161835972,63.209129015907]]]}"
0000000000000000008d,,,0.3741212112480092,-0.19822970239003912,0.5754616892423139,-0.4299548060215199,,,,,,,0.6344841606087471,-0.4597658219102633,,,,,0.5965598258345193,-0.42780209731434754,,,0.6710815785489037,-0.4946230488926458,,,,,0.637903562944761,-0.4727697074645048,,,,,0.07819354191131915,0.05457044899120861,,,,,0.13386169459963582,-0.07860763899115665,,,,,,,,,,,,,,,,,,,,,,,0.4096050410488217,-0.29996367738364643,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,141.0,,,176,141.0,148,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.75827041694447,63.208786004349186],[-155.75825797727785,63.20874172667547],[-155.7582260047569,63.208702065379235],[-155.7581839763497,63.20866259699173],[-155.75812257879775,63.208627774594056],[-155.75806149259137,63.208597422028014],[-155.75798087361377,63.208571685761584],[-155.7578907468195,63.2085549726184],[-155.75780093125735,63.208542729262234],[-155.7577015494754,63.20853498901863],[-155.75761259304645,63.208536045662704],[-155.75751429212966,63.2085461550247],[-155.75742603094693,63.20856048202238],[-155.7573380807385,63.208579278806766],[-155.75726055567296,63.208606872528776],[-155.7572031113936,63.20863868030483],[-155.75714581442838,63.20867492826525],[-155.75710859832313,63.20871539032481],[-155.75708143819088,63.208755659569],[-155.7570741061577,63.20880019306829],[-155.75708654414473,63.20884447084869],[-155.75709883472396,63.20888430842546],[-155.75714077300086,63.20892385699835],[-155.75719251462567,63.20896326287066],[-155.7572536010454,63.20899361594856],[-155.75732481807725,63.20902388558831],[-155.75740512695054,63.2090451525177],[-155.7574950916429,63.20906183645623],[-155.7575945645805,63.209069497160115],[-155.75769380068925,63.20907279733126],[-155.757782447524,63.20906727078711],[-155.75788082428338,63.20905727061827],[-155.75796877527293,63.20903847339751],[-155.75804653732584,63.20901523959871],[-155.75811385863707,63.20898339798163],[-155.758171302255,63.208951589692575],[-155.7582184837012,63.20891101408325],[-155.75825569824352,63.20887055160342],[-155.7582730535298,63.20883042482191],[-155.75827041694447,63.208786004349186]]]}"
0000000000000000008e,,,0.5620301050341494,-0.4272119160943496,0.590649324143967,-0.44229217984526736,,,,,,,0.6571952701856469,-0.48228128991816,,,,,0.6159001536482704,-0.45266125752922687,,,0.6929005300731881,-0.5165130769419527,,,,,0.6650032553623398,-0.5006214135666872,,,,,0.25716272097930093,-0.1403493543468643,,,,,0.0892574334207844,-0.11036706674129983,,,,,,,,,,,,,,,,,,,,,,,0.48060906046741286,-0.3649404844148276,,,,,,,,,30.0,PAIGE MOUNTAIN,2019.0,1561186800000,142.0,,,177,142.0,149,2827.43338823,188.495559215,"{""type"":""Polygon"",""coordinates"":[[[-155.7656827573168,63.21616333111263],[-155.76567045137838,63.21612349248387],[-155.76563822268182,63.21607947053846],[-155.76559657606597,63.21604439299978],[-155.76554496078788,63.216009429172594],[-155.76547388434093,63.215979192440365],[-155.76539324107802,63.215953459645505],[-155.76531282117614,63.21593227662672],[-155.76521310376174,63.21592007183359],[-155.76512381644767,63.21591666373007],[-155.76502503649849,63.215917868916556],[-155.76492640528392,63.21592351442756],[-155.7648380403214,63.215937927013606],[-155.7647601945032,63.21596105655869],[-155.76468266095887,63.21598865610033],[-155.76461533408144,63.216020502585934],[-155.76456800417512,63.21605664195865],[-155.7645206741435,63.21609278131769],[-155.76450354805783,63.21613746060721],[-155.76448610951954,63.216177669852584],[-155.76449856269429,63.2162219490019],[-155.7645209848228,63.216266114533624],[-155.76455306352628,63.216305696387316],[-155.76460467847613,63.21634066069598],[-155.76466609880796,63.21637548171283],[-155.76474683225436,63.21640113529887],[-155.76482716406883,63.21642239855621],[-155.7649173161006,63.216439107682035],[-155.7650071556967,63.216451346683094],[-155.76510584819138,63.2164502213207],[-155.76520479356427,63.21644904573441],[-155.76529315967963,63.21643463285664],[-155.76538096017273,63.216415799995154],[-155.76545880639193,63.216392669993084],[-155.76552653467215,63.21636521323422],[-155.76559363764355,63.216328816325635],[-155.76563116121824,63.21629281982916],[-155.76566828283845,63.21625243305144],[-155.76568540706813,63.21620775353097],[-155.7656827573168,63.21616333111263]]]}"
